X1,X2,X3,X4,X5,X6,X7
51.98,50,92.93,8,NA,10,14
35.96,24.08,61.67,9,NA,10,11
87.98,69.98,55.31,5,NA,7,20
75.92,57.92,53.65,0,NA,10,16
NA,NA,NA,7,NA,10,21
37.94,10.94,32.36,3,NA,10,6
39.92,6.98,25.07,18,27,10,17
69.08,60.08,73.02,3,NA,10,12
NA,NA,NA,9,NA,10,9
75.02,55.94,51.47,3,NA,10,16
35.96,21.92,56.32,8,NA,10,10
48.92,28.04,44.14,3,NA,10,16
NA,NA,NA,10,NA,10,14
75,70,84.46,5,NA,10,7
73.04,69.08,87.41,5,NA,10,22
69.98,41,34.87,6,NA,10,14
68,57.92,70.15,0,NA,10,11
64.94,60.08,84.26,0,NA,10,11
75.02,66.92,75.93,9,NA,10,12
82.04,62.06,50.84,4,NA,10,20
24.08,21.02,87.91,0,NA,10,10
NA,NA,NA,13,NA,10,12
32,30.02,92.29,0,NA,10,12
48.02,12.92,24,9,NA,10,16
NA,NA,NA,24,NA,10,20
82.04,59,45.6,16,NA,10,21
44.06,39.92,85.25,20,29,7,7
64.04,57.02,77.92,9,NA,6,20
71.06,60.98,70.47,5,NA,10,7
NA,NA,NA,8,NA,10,20
60.08,28.94,30.48,14,NA,10,21
24.8,19.4,79.62,8,NA,4,13
NA,NA,NA,15,NA,10,18
57.92,51.08,77.92,5,NA,5,11
68,30.92,25.04,11,NA,10,20
51.8,51.8,100,4,NA,2.5,14
66.02,64.94,96.31,7,NA,0.25,12
48.92,44.96,86.13,4,NA,10,11
66.02,46.04,48.47,6,NA,10,18
80.06,64.94,59.99,3,NA,10,17
37.94,37.94,100,5,NA,1,16
46.94,23,38.56,5,NA,10,10
73.94,66.92,78.72,3,NA,10,12
75.92,71.06,84.92,0,NA,10,11
78.08,68,71.19,5,NA,10,14
73.94,39.02,28.24,0,NA,10,18
NA,NA,NA,9,NA,10,19
75.02,73.94,96.45,4,NA,10,10
35.96,28.04,72.66,5,NA,10,12
80.96,64.04,56.45,9,NA,10,19
NA,NA,NA,8,NA,10,19
84.92,37.94,18.87,3,NA,10,21
NA,NA,NA,NA,NA,NA,NA
69.98,50,49.07,3,NA,10,6
69.08,60.08,73.02,4,NA,10,7
68,51.08,54.66,7,NA,10,20
69.98,66.92,90.02,5,NA,10,12
42.08,26.06,52.73,12,17,10,15
15.08,-0.94,48.37,20,30,10,8
NA,NA,NA,10,NA,10,17
53.06,51.08,92.96,15,23,4,13
NA,NA,NA,4,NA,10,9
78.08,60.98,55.7,10,NA,10,21
NA,NA,NA,8,NA,10,18
NA,NA,NA,5,NA,10,18
87.8,68,51.98,3,NA,NA,18
51.08,42.08,71.19,10,NA,10,14
46.94,21.02,35.47,15,20,10,21
86,66.02,51.4,12,NA,4,17
6.08,-0.94,72.24,12,NA,10,15
60.08,37.94,43.71,5,NA,10,21
NA,NA,NA,20,NA,10,18
NA,NA,NA,8,NA,10,7
42.08,21.02,42.69,10,NA,10,20
78.08,62.96,59.74,10,24,10,19
NA,NA,NA,10,NA,10,17
NA,NA,NA,5,NA,10,8
48.2,44.6,87.28,17,NA,0.12,11
NA,NA,NA,3,NA,10,23
NA,NA,NA,5,NA,10,16
87.08,69.98,56.92,9,NA,10,16
66.2,59,77.6,4,NA,6,19
64.04,42.98,46.22,5,NA,10,22
42.98,35.06,NA,NA,NA,10,7
67.28,55.94,66.95,4,NA,10,11
86,75.02,69.85,0,NA,8,14
80.06,66.02,62.29,10,16,10,15
30.02,24.98,81.27,6,NA,10,10
78.08,59,51.91,9,17,10,16
68,55.04,63.21,6,NA,10,9
28.04,21.02,74.61,5,NA,10,24
NA,NA,NA,0,NA,10,15
50,48.92,96.05,5,NA,2,6
55.04,37.04,50.58,3,NA,10,21
NA,NA,NA,10,17,10,20
91.04,75.02,59.55,7,NA,10,16
NA,NA,NA,9,NA,10,20
53.96,50,86.41,0,NA,2,11
71.96,51.98,49.36,8,NA,10,15
73.94,62.96,68.57,14,NA,10,18
91.94,73.04,54.18,5,NA,10,21
73.94,46.04,36.98,8,NA,10,22
62.6,57.2,82.5,10,NA,8,22
NA,NA,NA,9,NA,10,7
NA,NA,NA,3,NA,10,16
66.02,64.04,93.33,4,NA,10,7
24.08,17.96,77.14,0,NA,10,12
77,64.04,64.3,8,NA,10,13
41,37.94,88.76,4,NA,10,8
66.02,48.92,54.01,7,NA,10,7
53.06,44.06,71.4,3,NA,9,17
73.04,62.96,70.68,6,NA,10,17
46.04,28.94,51.03,5,NA,10,9
75.02,66.92,75.93,11,NA,9,9
NA,NA,NA,4,NA,10,8
NA,NA,NA,10,NA,10,9
60.98,51.98,72.22,5,NA,9,11
73.04,66.92,81.14,6,NA,10,9
62.06,53.06,72.33,6,NA,10,20
NA,NA,NA,8,NA,10,15
50,46.94,89.17,9,NA,10,17
51.08,17.96,26.66,7,NA,10,22
66.92,51.08,56.73,4,NA,10,19
28.04,10.94,48.15,11,NA,10,10
75.92,66.02,71.42,8,NA,8,14
39.92,26.06,57.33,3,NA,10,6
NA,NA,NA,12,NA,10,10
33.08,28.04,81.5,8,NA,5,9
57.92,46.94,66.75,14,18,10,16
98.96,62.06,29.89,9,NA,10,20
55.4,53.6,93.65,4,NA,10,14
77,73.4,88.67,8,NA,10,11
NA,NA,NA,5,NA,10,9
62.96,53.96,72.42,0,NA,10,18
37.04,26.06,64.17,6,NA,10,18
NA,NA,NA,10,NA,10,6
66.92,39.02,35.87,4,NA,10,24
53.6,51.8,93.6,9,NA,2,14
68,53.96,60.77,13,21,10,17
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,15,NA,10,8
57.02,48.02,71.81,8,NA,10,19
75.92,68,76.48,0,NA,10,12
36,33.1,89.09,0,NA,5,15
59,53.96,83.34,11,NA,10,17
77,50,38.74,7,NA,10,22
NA,NA,NA,8,NA,10,18
71.96,15.98,11.69,5,NA,10,20
NA,NA,NA,3,NA,10,15
NA,NA,NA,3,NA,10,20
68,59,72.92,5,NA,7,8
69.8,68,94.01,3,NA,2.5,12
50,24.08,35.98,16,23,10,18
87.08,71.96,60.88,8,NA,10,15
NA,NA,NA,3,NA,10,13
44.96,26.96,49.02,19,23,10,22
NA,NA,NA,4,NA,10,14
NA,NA,NA,8,NA,10,14
28.94,23,78.18,4,NA,10,7
NA,NA,NA,NA,NA,NA,NA
73.94,69.08,84.8,6,NA,6,13
46.94,37.04,68.28,14,NA,10,16
78.98,75.92,90.37,14,17,10,7
48,37.9,67.87,14,26,10,13
NA,NA,NA,11,NA,10,23
64.04,57.92,80.49,4,NA,4,9
81,68,64.69,21,27,10,14
60.98,50,67.11,17,27,10,15
82.94,78.08,85.31,0,NA,10,13
28.94,21.02,71.91,14,NA,10,15
55.94,48.92,77.23,10,16,10,12
NA,NA,NA,4,NA,10,8
77,66.02,68.9,5,NA,10,20
46.94,44.96,92.78,13,NA,4,6
NA,NA,NA,NA,NA,NA,NA
75.92,66.02,71.42,8,NA,10,9
NA,NA,NA,5,NA,10,10
60.98,53.06,75.14,13,NA,10,7
NA,NA,NA,NA,NA,NA,NA
91.04,73.04,55.72,12,19,10,21
NA,NA,NA,9,NA,10,18
73.94,46.04,36.98,8,NA,10,18
50,45,82.86,6,NA,10,8
78.08,68,71.19,10,NA,10,9
NA,NA,NA,5,NA,10,10
91.4,69.8,49.36,4,NA,NA,19
75.92,71.06,84.92,4,NA,10,7
46.04,30.92,55.32,0,NA,10,17
44.96,41,85.9,13,NA,10,14
42.1,30,61.94,7,NA,8,13
46.04,39.02,76.35,0,NA,10,10
55.94,53.06,90.03,4,NA,10,12
NA,NA,NA,4,NA,7,12
87.08,75.92,69.54,5,NA,10,16
48.02,42.08,79.79,0,NA,10,10
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,7,NA,10,12
71.06,33.98,25.5,8,NA,10,6
62.06,51.98,69.51,0,NA,1.75,17
80.06,64.94,59.99,11,19,10,13
71.96,62.06,71.01,0,NA,9,11
43,26.1,50.98,0,NA,10,20
93.02,53.06,25.94,4,NA,10,9
50,41,71.07,6,NA,10,17
78.08,75.92,93.09,0,NA,10,6
59,55.94,89.57,0,NA,0.75,11
35.96,28.04,72.66,11,NA,10,17
78.98,69.08,71.72,5,NA,10,13
NA,NA,NA,0,NA,10,16
35.96,28.04,NA,NA,NA,10,6
44.96,39.92,82.38,5,NA,9,11
66.92,44.96,45.09,3,NA,10,8
NA,NA,NA,5,NA,10,14
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
44.06,41,NA,NA,NA,10,11
30.92,12.92,46.74,4,NA,10,12
62.6,60.8,93.83,5,NA,0.5,10
NA,NA,NA,9,NA,10,16
82.04,73.94,76.53,3,NA,10,12
44.96,12.02,25.89,11,21,10,18
71.96,59,63.7,7,NA,10,17
59,55.94,89.57,8,NA,9,10
30.92,15.08,51.38,19,30,10,11
75.2,68,78.34,5,NA,8,7
NA,NA,NA,6,NA,10,22
71.06,69.98,96.39,8,NA,1.5,13
NA,NA,NA,0,NA,7,17
NA,NA,NA,0,NA,10,22
78.08,30.02,17.18,3,NA,10,21
30.02,17.96,60.38,18,NA,10,20
57.92,55.04,90.11,8,NA,8,14
59,44.06,57.57,16,21,10,12
8.96,-2.92,57.74,8,NA,10,11
80.06,60.98,52.19,13,NA,10,18
NA,NA,NA,3,NA,10,10
82.04,55.04,39.53,6,NA,10,21
78.08,39.92,25.48,6,NA,10,23
NA,NA,NA,10,NA,10,21
75.02,59,57.47,4,NA,10,6
NA,NA,NA,9,NA,10,11
NA,NA,NA,7,NA,10,10
46.94,19.94,33.88,5,NA,10,15
NA,NA,NA,4,NA,7,14
30.2,28.4,92.92,4,NA,6,14
55.04,48.92,79.8,6,NA,10,8
NA,NA,NA,7,NA,10,12
55.04,48.92,79.8,5,NA,10,11
NA,NA,NA,NA,NA,NA,NA
62.06,48.92,62.04,6,NA,10,19
NA,NA,NA,NA,NA,NA,NA
35.96,33.98,92.43,0,NA,5,8
48.02,14,25.16,5,NA,10,16
37.94,30.92,75.58,0,NA,10,13
84.02,53.96,35.64,3,NA,10,19
55.04,46.94,74.08,0,NA,10,12
51.98,44.06,74.29,0,NA,10,9
75.02,71.96,90.22,0,NA,10,6
NA,NA,NA,0,NA,10,15
39.9,30.9,69.96,11,NA,10,11
39.02,32,75.69,3,NA,10,7
64.04,55.94,74.94,0,NA,3,17
69.98,57.02,63.45,0,NA,10,13
60.08,53.06,77.59,3,NA,10,15
84.02,66.92,56.51,14,NA,10,20
78.08,75.02,90.33,0,NA,10,9
51.8,32,46.59,7,NA,10,9
82.04,62.96,52.47,7,NA,NA,20
84.02,66.02,54.77,8,NA,10,21
80.06,59,48.64,7,NA,10,9
NA,NA,NA,4,NA,10,15
71.06,68,90.06,3,NA,10,9
53.96,44.06,69.08,14,NA,10,20
66.92,53.06,61.03,7,NA,5,21
NA,NA,NA,0,NA,2,6
91.94,71.96,52.24,5,NA,10,17
84.02,75.92,76.7,18,22,9,6
37.04,33.08,85.43,0,NA,10,11
NA,NA,NA,NA,NA,NA,NA
55.94,21.92,26.42,5,NA,10,9
NA,NA,NA,0,NA,10,13
30.02,28.94,95.69,0,NA,4,8
73.04,68,84.22,8,NA,3,11
19.4,15.8,NA,NA,NA,10,9
28.04,8.06,42.32,10,NA,10,8
NA,NA,NA,NA,NA,NA,NA
30.02,26.06,85,6,NA,10,13
NA,NA,NA,4,NA,0.25,11
46.04,24.08,41.74,3,NA,10,12
64.04,51.08,62.71,9,NA,10,13
35.6,32,86.59,7,NA,5,7
37.94,21.02,50.14,7,NA,10,2
NA,NA,NA,14,NA,10,17
NA,NA,NA,11,NA,10,20
50,33.98,53.92,0,NA,10,15
57.02,44.06,61.81,4,NA,8,13
NA,NA,NA,NA,NA,NA,NA
84.02,64.04,51.12,9,NA,10,22
93.02,69.98,47.22,7,NA,10,19
NA,NA,NA,7,NA,7,15
53.06,48.02,NA,NA,NA,10,7
71.96,24.08,16.5,9,NA,10,12
19.04,-7.96,29.11,13,NA,10,21
46.94,32,55.85,6,NA,10,17
33.8,28.4,80.36,9,15,4,6
95,68,41.5,4,NA,10,17
50,42.98,76.71,0,NA,10,14
27,24.1,88.65,0,NA,9,13
82.04,64.04,54.5,8,NA,10,14
50,50,100,0,NA,7,10
62.06,41,45.91,12,NA,10,7
51.98,46.04,80.1,10,NA,10,10
87.1,25,10.43,10,NA,10,18
60.8,30.2,31.28,6,NA,10,17
39.02,33.08,79.05,12,NA,10,9
28.04,10.94,48.15,3,NA,10,18
12.2,6.8,78.51,3,NA,1,19
84.92,66.92,54.9,11,NA,10,19
39.92,26.06,57.33,0,NA,10,8
51.98,44.96,76.88,6,NA,10,12
NA,NA,NA,10,NA,10,11
91.04,60.98,36.72,11,14,8,19
62.06,55.94,80.34,6,NA,10,16
84.02,62.06,47.68,11,NA,10,20
62.06,50,64.59,9,NA,10,16
41,39.2,93.24,0,NA,10,14
69.98,50,49.07,12,NA,10,21
60.98,55.94,83.47,15,NA,2.5,20
55.94,48.92,77.23,3,NA,10,17
71.96,66.92,84.16,5,NA,7,11
23,12.92,64.81,6,NA,10,2
NA,NA,NA,5,NA,10,9
57.02,30.02,35.54,20,24,10,17
60.98,57.02,86.79,6,NA,10,10
59,57.92,96.2,14,NA,3,16
26.96,21.92,81.03,10,NA,10,11
68,26.96,21.29,3,NA,10,22
NA,NA,NA,8,NA,10,14
NA,NA,NA,0,NA,8,11
19.94,8.06,59.4,9,NA,10,13
35.6,21.2,55.41,5,NA,10,8
37.94,23,54.51,0,NA,10,17
68,48.92,50.44,8,NA,3,21
51.98,39.02,61.15,16,23,10,7
NA,NA,NA,0,NA,10,13
68,57.02,67.91,4,NA,10,8
NA,NA,NA,0,NA,7,14
89.06,37.04,15.97,3,NA,10,7
64.4,26.6,23.77,17,20,10,20
51.98,41,66.04,15,NA,10,9
37.4,37.4,100,14,NA,2,17
NA,NA,NA,8,NA,10,6
64.04,57.02,77.92,0,NA,10,6
84.9,73,67.61,11,NA,10,15
87.98,69.08,53.64,4,NA,10,17
NA,NA,NA,3,NA,10,13
NA,NA,NA,5,NA,9,6
35.96,14,40.05,7,NA,10,6
60.08,57.92,92.56,5,NA,7,9
82.94,62.06,49.37,14,22,10,21
37.04,19.94,49.62,9,NA,10,13
73.94,53.96,49.66,7,NA,10,18
NA,NA,NA,9,NA,10,20
NA,NA,NA,5,NA,10,20
NA,NA,NA,9,14,10,20
69.98,66.02,87.26,9,NA,6,8
NA,NA,NA,6,NA,10,15
44.96,44.06,96.63,5,NA,10,12
80.96,26.96,13.79,6,NA,10,6
73.04,69.98,90.14,4,NA,10,6
66.02,53.06,62.96,0,NA,10,15
80.96,71.96,74.15,9,NA,10,9
NA,NA,NA,5,NA,10,12
73.04,59,61.41,10,23,10,14
69.98,53.96,56.78,7,NA,10,17
NA,NA,NA,9,14,3,13
77,73.94,90.29,3,NA,10,6
46.94,24.98,41.89,7,NA,10,14
75.92,66.92,73.68,4,NA,8,11
55.04,53.96,96.14,0,NA,7,10
48.92,44.06,83.23,0,NA,10,10
35.6,24.8,64.46,0,NA,10,11
NA,NA,NA,9,NA,10,21
64.04,60.08,86.95,7,NA,9,15
48.2,32,53.27,12,NA,10,14
55.94,53.06,90.03,8,NA,9,11
NA,NA,NA,11,NA,10,7
51.98,26.96,37.68,8,NA,10,19
26.06,15.08,62.7,14,NA,10,10
69.08,66.92,92.83,5,NA,4,9
53.96,53.06,96.76,12,20,0.25,19
46.04,39.02,76.35,0,NA,10,8
71.6,71.6,100,0,NA,1,8
84.02,77,79.5,10,NA,3,20
42.98,24.08,46.91,11,NA,10,14
46.04,28.04,49.19,24,38,10,18
62.96,39.02,41.18,4,NA,10,8
59,51.98,77.49,4,NA,7,16
75.92,57.02,51.94,4,NA,10,14
69.08,50,50.6,7,NA,10,15
89.06,69.08,51.83,6,NA,10,16
71.06,66.92,86.77,7,NA,10,11
NA,NA,NA,17,NA,10,19
68,53.96,60.77,5,NA,10,22
NA,NA,NA,14,NA,10,9
NA,NA,NA,4,NA,10,14
37.4,19.4,47.8,11,NA,10,13
80.06,69.08,69.23,7,NA,10,13
64.04,60.08,86.95,6,NA,8,13
57.02,44.96,63.97,0,NA,10,14
86,71.06,61.12,9,NA,10,21
62.96,55.04,75.33,0,NA,10,6
62.06,53.06,72.33,4,NA,10,12
80.6,69.8,69.71,9,NA,7,22
NA,NA,NA,10,NA,10,23
59,39.92,NA,NA,NA,10,15
84.02,66.92,56.51,10,18,10,16
33.08,10.94,39.25,10,21,10,7
59,41,51.18,10,NA,10,23
NA,NA,NA,0,NA,10,14
NA,NA,NA,11,NA,10,17
39.92,26.96,59.5,5,NA,10,9
66.92,51.08,56.73,16,NA,10,18
19.94,6.98,56.56,9,NA,10,9
60.98,53.06,75.14,8,18,10,9
71.96,62.96,73.3,12,NA,10,9
73.04,69.98,90.14,6,NA,2.5,16
55.94,14,18.79,7,NA,10,16
NA,NA,NA,NA,NA,NA,NA
33.98,26.06,72.45,12,NA,10,8
46.94,42.98,86.02,5,NA,10,13
55.4,28.4,35.28,6,NA,10,12
NA,NA,NA,14,NA,8,8
NA,NA,NA,17,NA,3,11
75.02,60.08,59.72,8,NA,10,6
NA,NA,NA,17,NA,10,13
60.98,57.02,86.79,10,NA,8,7
57.02,51.98,83.21,0,NA,10,13
39.02,30.02,69.86,0,NA,10,8
42.08,28.04,57.22,15,NA,10,7
50,46.04,86.19,3,NA,10,17
60.98,39.92,45.74,5,NA,10,11
46.94,42.98,86.02,3,NA,7,8
82.94,78.08,85.31,5,NA,10,12
46.94,44.96,92.78,13,NA,8,12
37.04,33.98,88.57,6,NA,10,17
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,13,18,10,10
77,60.08,55.91,16,NA,10,20
NA,NA,NA,8,NA,10,10
48.92,35.06,58.61,6,NA,10,11
60.08,55.94,86.18,6,NA,10,10
NA,NA,NA,0,NA,10,9
NA,NA,NA,4,NA,10,11
68,60.98,78.25,4,NA,10,11
86,71.96,63.01,15,20,10,20
NA,NA,NA,0,NA,10,15
NA,NA,NA,0,NA,9,7
41,33.8,75.33,18,26,10,19
NA,NA,NA,5,NA,9,18
37.04,32,81.8,0,NA,10,12
NA,NA,NA,10,NA,10,20
82,78.1,88.01,5,NA,7,12
NA,NA,NA,2,NA,10,12
42.08,35.06,75.98,3,NA,10,6
46.04,42.98,NA,NA,NA,10,6
28.94,14,53.13,4,NA,10,7
NA,NA,NA,15,NA,10,15
78.98,42.98,27.84,15,NA,10,20
69.98,59,68.13,13,NA,4,21
59,55.94,89.57,21,32,10,20
42.08,37.04,82.17,3,NA,10,6
NA,NA,NA,NA,NA,NA,NA
69.98,46.94,43.75,11,NA,10,22
NA,NA,NA,0,NA,10,15
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,16,NA,10,21
53.96,51.08,89.95,11,NA,10,10
NA,NA,NA,3,NA,10,9
59,48.92,69.17,10,NA,7,21
51.08,42.08,71.19,5,NA,10,12
42.08,30.02,62.04,9,NA,10,14
39.2,32,75.16,3,NA,10,18
96.98,50,20.51,4,NA,10,20
NA,NA,NA,5,NA,10,7
NA,NA,NA,7,NA,10,7
NA,NA,NA,0,NA,10,15
75.02,69.98,84.34,7,NA,10,20
69.08,51.08,52.67,13,21,10,23
28.94,26.96,92.19,0,NA,1.5,12
55.94,35.06,45.26,16,NA,10,13
51.08,39.92,65.48,13,NA,10,12
80.96,68,64.77,5,NA,10,14
30.92,26.96,85.05,0,NA,6,11
NA,NA,NA,NA,NA,NA,NA
51.08,24.08,34.57,6,NA,10,16
64.04,48.02,55.95,4,NA,10,13
NA,NA,NA,13,NA,10,22
53.96,53.96,100,0,NA,5,6
82.94,69.08,63.03,7,NA,10,14
53.96,51.98,92.99,0,NA,10,14
NA,NA,NA,NA,NA,NA,NA
53.96,33.08,44.95,0,NA,10,15
NA,NA,NA,8,NA,10,9
59,55.94,89.57,3,NA,4,10
73.04,53.96,51.18,8,NA,10,22
NA,NA,NA,7,NA,10,12
55.94,48.92,77.23,6,NA,10,6
84.02,71.96,67.15,14,21,10,17
91.94,60.08,34.58,8,NA,10,20
48.02,42.08,79.79,24,33,10,6
NA,NA,NA,8,NA,10,19
71.06,64.94,81,6,NA,10,10
59,39.92,49.08,6,NA,10,6
NA,NA,NA,7,NA,9,10
69.98,62.06,75.96,3,NA,10,10
NA,NA,NA,7,NA,10,13
42.8,33.8,70.28,3,NA,NA,12
26.06,24.98,95.61,0,NA,10,10
46.4,46.4,100,5,NA,1.5,20
39.2,19.4,44.55,0,NA,10,8
71.96,51.08,47.75,6,NA,10,19
37.4,32,80.65,13,18,10,20
59,55.94,89.57,12,NA,7,7
37.04,24.98,61.35,20,26,10,12
57.92,35.96,43.67,3,NA,10,21
NA,NA,NA,4,NA,10,7
NA,NA,NA,9,NA,10,17
84.02,55.94,38.31,10,NA,10,7
44.06,42.08,92.69,11,NA,10,8
68,62.96,83.91,7,NA,10,6
77,77,100,0,NA,9,8
75.9,72,87.73,12,18,1.5,18
44.6,21.2,39.06,16,20,10,16
60.98,55.94,83.47,7,NA,5,20
37.04,33.08,85.43,0,NA,9,6
61,52,72.22,6,NA,10,14
41,35.06,79.21,5,NA,10,10
64.04,26.96,24.43,6,NA,10,21
55.94,42.98,61.67,0,NA,10,9
59,55.94,89.57,4,NA,10,8
NA,NA,NA,9,NA,10,9
62.96,57.02,80.93,5,NA,10,11
86.18,64.4,48.3,14,19,10,18
35.96,23,58.94,9,NA,10,20
41,24.08,50.63,5,NA,10,15
82.94,53.06,35.71,10,NA,10,23
NA,NA,NA,18,NA,10,18
57.02,53.96,89.48,5,NA,5,13
62.1,57.9,86.11,4,NA,7,12
62.96,42.98,48,3,NA,10,15
28.94,23,78.18,0,NA,10,5
NA,NA,NA,NA,NA,NA,NA
51.08,33.08,49.97,7,NA,10,8
NA,NA,NA,6,NA,10,14
NA,NA,NA,4,NA,10,15
59,42.98,55.24,14,22,10,15
NA,NA,NA,4,NA,10,7
82.04,60.08,47.39,13,19,10,18
NA,NA,NA,10,NA,10,20
51.98,44.96,76.88,14,22,10,16
NA,NA,NA,7,NA,10,14
44.96,35.06,68.05,7,NA,10,15
75.02,55.04,49.81,10,NA,10,11
87.08,69.98,56.92,4,NA,10,14
51.08,33.98,51.81,9,NA,10,7
82.04,73.94,76.53,5,NA,8,13
NA,NA,NA,10,NA,10,16
-0.04,-9.04,64.93,17,NA,10,6
82.04,60.98,48.93,14,NA,10,16
35.06,26.96,72.03,9,20,6,17
62.06,50,64.59,11,17,10,8
39.92,30.92,69.96,4,NA,10,11
NA,NA,NA,2,NA,10,12
30.92,19.94,63.36,4,NA,10,10
44.96,15.08,29.61,24,33,10,19
80.6,73.4,78.76,3,NA,10,13
77,70,79.02,3,NA,10,9
89.06,64.94,44.92,5,NA,10,7
NA,NA,NA,5,NA,10,13
82,71.1,69.62,11,NA,7,17
NA,NA,NA,4,NA,10,6
50,41,71.07,9,NA,10,6
NA,NA,NA,4,NA,10,15
71.96,57.92,61.28,17,NA,10,15
51.98,33.08,48.34,7,NA,10,6
41,37.04,85.67,4,NA,4,21
82.94,57.02,41.25,0,NA,10,15
NA,NA,NA,NA,NA,NA,NA
44.96,21.92,39.72,10,NA,10,20
73.94,57.92,57.32,0,NA,10,15
71.96,69.08,90.66,9,NA,10,8
82.04,62.96,52.47,5,NA,7,18
80.06,60.98,52.19,4,NA,10,18
51.98,39.92,63.33,15,22,10,10
69.98,64.94,84.04,4,NA,10,8
71.96,55.04,55.22,3,NA,10,23
71.06,68,90.06,4,NA,10,9
69.1,66,89.86,3,NA,7,11
66.92,57.02,70.49,7,NA,10,10
68,55.94,65.31,12,NA,10,11
NA,NA,NA,4,NA,10,14
NA,NA,NA,NA,NA,NA,NA
80.96,69.98,69.32,8,NA,10,9
69.08,60.08,73.02,9,NA,10,18
17.96,12.92,80.29,6,14,4,9
78.08,75.92,93.09,6,NA,6,10
NA,NA,NA,4,NA,10,20
62.06,53.06,72.33,11,NA,10,17
55.04,51.08,86.47,14,NA,10,7
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,12,NA,10,11
80.6,53.6,39.3,4,NA,7,17
NA,NA,NA,3,NA,10,9
42.08,24.98,50.42,9,NA,10,11
NA,NA,NA,17,NA,10,17
NA,NA,NA,15,NA,10,23
57.92,48.02,69.52,12,18,10,15
55.94,44.96,66.52,6,NA,10,8
62.06,51.98,69.51,9,NA,10,18
64.94,42.08,43.26,0,NA,10,18
46.94,44.96,92.78,0,NA,9,13
NA,NA,NA,13,NA,10,9
75.92,60.08,57.96,13,19,10,16
44.06,33.08,65.07,7,NA,10,14
80.06,64.04,58.14,13,NA,10,8
64.04,60.08,86.95,3,NA,9,15
59,53.96,83.34,4,NA,8,17
NA,NA,NA,6,NA,10,12
75.92,53.06,44.97,10,15,10,19
NA,NA,NA,5,NA,10,24
46,45,96.28,9,NA,5,7
77,69.08,76.57,13,NA,10,7
NA,NA,NA,10,NA,9,17
84.02,69.08,60.87,10,NA,10,9
NA,NA,NA,7,NA,10,8
71.6,26.6,18.55,18,24,10,24
33.08,28.04,81.5,6,NA,10,9
44.06,39.92,85.25,0,NA,9,16
21.92,10.94,62.13,9,NA,10,6
73.04,71.06,93.52,8,NA,10,6
80.1,71.1,74.07,3,NA,10,16
NA,NA,NA,NA,NA,NA,NA
66.92,35.06,30.68,6,NA,10,11
60.08,48.02,64.35,6,NA,10,17
73.94,68,81.71,4,NA,10,16
NA,NA,NA,0,NA,10,7
84.02,59,42.77,8,NA,10,19
80.06,71.96,76.36,4,NA,10,13
NA,NA,NA,5,NA,10,11
NA,NA,NA,17,NA,10,21
55.94,51.98,86.52,0,NA,10,6
78.08,55.94,46.49,7,NA,10,17
68,64.94,89.94,4,NA,6,10
57.2,41,54.6,18,NA,10,2
62.06,37.94,40.75,8,NA,10,6
59,39.02,47.39,8,NA,10,20
37.4,37.4,NA,NA,NA,2,12
NA,NA,NA,2,NA,3,11
35.6,35.6,100,0,NA,3,10
53.6,50,87.56,4,NA,10,10
53.06,51.98,96.1,0,NA,6,13
78.1,55.9,46.4,10,NA,10,18
30.2,30.2,100,0,NA,3,13
66.92,30.02,25.06,7,NA,10,23
NA,NA,NA,NA,NA,NA,NA
82.94,66.92,58.51,0,NA,10,13
60.08,57.92,92.56,8,NA,4,16
80.06,48.92,33.65,10,NA,10,18
NA,NA,NA,11,18,10,23
37,32,81.93,0,NA,3,7
48,46,92.74,0,NA,7,13
53.96,39.92,58.89,3,NA,10,13
64,51.1,62.85,6,NA,10,17
44.96,30.92,57.63,14,NA,8,10
64.04,57.92,80.49,0,NA,10,6
33.08,21.92,63.17,3,NA,10,14
26.06,8.96,47.82,13,19,10,17
69.1,64,83.81,6,NA,10,9
77,37.04,23.59,10,NA,10,23
NA,NA,NA,0,NA,9,13
NA,NA,NA,0,NA,10,11
71.6,69.8,94.06,0,NA,10,11
55.04,46.94,74.08,23,31,10,7
75.92,62.06,62.17,9,NA,10,15
35.06,30.92,84.69,0,NA,10,11
75.02,71.06,87.5,0,NA,10,10
NA,NA,NA,NA,NA,NA,NA
73.94,62.96,68.57,8,NA,10,18
64.94,44.06,46.67,0,NA,10,13
77,55.94,48.19,18,NA,10,20
55.94,48.92,77.23,4,NA,10,6
NA,NA,NA,10,NA,5,22
NA,NA,NA,NA,NA,10,16
NA,NA,NA,20,NA,10,21
NA,NA,NA,9,NA,10,7
NA,NA,NA,5,19,10,20
75.92,69.98,81.85,3,NA,10,7
37.94,32,78.96,7,NA,10,22
69.98,69.08,96.97,4,NA,10,8
64.04,57.02,77.92,4,NA,5,7
59,37.94,45.43,14,22,10,18
51.08,48.02,89.22,4,NA,3,22
33.98,28.94,81.57,5,NA,10,13
